GEOID20,District
34039060304,11
34039060103,9
34039060204,9
34039060102,7
34039060104,7
34025082002,10
34025082009,10
34025110004,10
34025082004,10
34013030510,7
34013050005,1
34013050009,1
34025110002,10
34025110006,10
34025082016,10
34025110003,10
34023077105,10
34023077101,10
34013070C17,11
34013070C15,11
34013070C32,12
34013070C03,12
34013070W09,11
34013070C39,11
34013070W10,9
34013030501,7
34013070W06,11
34013070W07,11
34013030404,9
34013030403,9
34013030402,7
34013070C20,11
34013070W47,12
34013070W17,11
34013070W13,12
34025110005,10
34023095005,12
34023025010,12
34023025051,12
34023125203,12
34023125205,10
34023125211,10
34023125212,10
34013070C23,11
34013070C22,12
34013070C42,12
34013070C06,11
34025082006,10
34025082015,10
34025082008,10
34013070C09,12
34013070C12,11
34013070S25,11
34013070C07,11
34013070C08,11
34013045E04,7
34013045E05,9
34013045E09,9
34013070S03,11
34013070S47,11
34023110004,12
34013070S48,11
34013070S27,12
34013070S49,11
34035070003,11
34025155046,10
34025155017,10
34025250003,10
34025250004,10
34025250005,10
34025250001,10
34025082001,10
34039020502,12
34017005109,10
34039020501,12
34013070E03,12
34039095028,11
34039095042,11
34013010301,5
34013010306,5
34013010313,5
34013010311,7
34013010312,5
34039020503,12
34039020601,12
34039020404,12
34039002067,12
34039002048,12
34039020109,12
34039020106,12
34039020101,12
34039020103,12
34039002010,12
34039020603,12
34039002068,12
34039020207,10
34039045804,12
34039045502,10
34039070104,12
34039070102,11
34039070101,11
34039020308,12
34039020309,12
34039020310,12
34039045601,10
34039045803,10
34039045504,12
34039045503,12
34013095008,5
34013027S04,5
34013110108,3
34039045403,10
34039045402,12
34039070303,9
34039010102,9
34039010103,9
34039080016,9
34039100403,7
34039100404,9
34039070403,7
34039070401,7
34039075401,7
34039075501,7
34039045102,11
34039045903,11
34039070504,11
34039045904,9
34039046002,11
34039046905,11
34039045902,9
34039045901,9
34039070502,9
34039046003,9
34039046004,9
34039046001,9
34039015027,9
34039095036,7
34039095030,5
34039095025,7
34039010301,9
34039015010,9
34039010302,9
34039010201,9
34039015011,7
34039015005,7
34039105001,9
34039105002,9
34039015026,7
34039015023,7
34039015028,5
34039015007,7
34039015020,7
34039015025,9
34039015015,7
34039015004,9
34039015014,11
34039015002,9
34039015006,9
34039010202,11
34039100305,9
34039100307,9
34031010111,3
34031010116,3
34031010118,3
34031010115,3
34031010117,3
34013010211,3
34013010209,3
34013010208,5
34031010102,5
34003160010,7
34003280001,5
34017005208,11
34017005304,11
34017005310,11
34013070E29,11
34013070E12,11
34013070C04,11
34013070C05,11
34013070C41,11
34013005206,7
34013080101,5
34013010206,3
34013080107,5
34013005304,7
34039010204,9
34039010203,11
34039010404,9
34039010402,11
34039010401,11
34039065304,11
34039065302,11
34039065303,11
34039065604,11
34039065602,11
34013010106,5
34013005101,7
34013005102,5
34013005103,5
34013070N17,7
34013070N03,7
34013070N48,7
34013070N49,7
34013070N05,7
34013070N08,7
34013070N37,9
34013070N27,7
34013070N28,7
34013070N02,7
34013070N26,7
34013070N01,7
34039010304,9
34039010403,11
34039065603,11
34039010303,9
34023125102,12
34023125302,12
34023125310,12
34023125109,12
34023125114,12
34023125309,12
34017030D26,9
34017030D25,9
34017030D27,9
34017030D22,9
34013070C37,11
34013070W46,9
34013070N38,9
34013070C44,11
34013070C43,11
34013070E08,11
34013070E17,11
34013070E18,11
34013070E01,11
34013070C01,11
34013070C40,11
34039020508,12
34039020509,12
34039020403,12
34013010310,5
34013030104,5
34013010305,5
34023125511,9
34023125507,9
34039100306,7
34039030002,7
34039065201,11
34039065203,11
34039065204,11
34039065104,11
34039065202,11
34039065401,11
34039065103,11
34039065102,11
34039100405,9
34039100304,9
34039100303,7
34039100204,5
34039100202,7
34039100206,7
34039100205,5
34039045203,11
34039045202,11
34039045603,12
34039100201,5
34039100302,7
34039100301,7
34039050002,3
34039085014,3
34039100401,7
34039100402,7
34039100101,7
34039080009,5
34039100103,5
34039100105,5
34039080014,9
34039080012,9
34039080011,7
34039025003,7
34039025006,7
34039025007,5
34039080010,5
34039080013,9
34027020004,3
34027055004,1
34027055001,1
34039025004,7
34039025005,7
34013010309,7
34013010304,5
34013010308,5
34039010104,9
34039025002,5
34039080003,5
34039025001,5
34039060101,5
34039080002,5
34039060108,5
34039080001,5
34039005001,3
34039060106,11
34039045703,12
34039045602,12
34039070503,9
34039070501,9
34039070304,11
34013030505,7
34013030507,7
34039045702,12
34023005002,10
34035070010,9
34023080404,10
34023080406,10
34023080402,12
34023080403,10
34023080405,10
34023080104,10
34023080103,10
34023080604,12
34023080611,12
34023080101,10
34023080201,10
34023125104,12
34023125105,12
34023125209,12
34023125411,12
34023125401,12
34023125215,12
34023125107,12
34023125208,12
34023125213,12
34023125204,12
34023125407,12
34023080609,12
34023080614,12
34023125214,12
34023125206,10
34023095022,10
34023100302,10
34023100103,10
34023100203,10
34023100101,12
34023077304,10
34023077107,10
34023095031,10
34023095034,10
34023095012,12
34023095016,12
34023095026,12
34023095014,12
34023077108,10
34023077106,10
34023077402,10
34023077305,10
34023077201,10
34023035001,12
34023075008,10
34023070106,12
34023020005,10
34023070104,12
34023035002,12
34023035003,12
34023035004,12
34023035009,12
34023035005,12
34023035012,12
34023035006,12
34023020035,10
34023020029,12
34023020009,10
34023125508,9
34023125509,11
34023125113,10
34023125304,12
34023125301,12
34023125405,12
34023125406,12
34023125402,12
34023125413,12
34023125404,12
34023125514,12
34023125512,11
34023125504,12
34023125510,11
34023025067,11
34023125516,12
34023125518,12
34023125506,11
34023125410,12
34023125515,12
34023020013,10
34023070105,10
34023025038,12
34023025021,10
34023025023,12
34023025022,12
34023025037,10
34023025020,12
34023025033,11
34023025070,11
34023025065,11
34023125408,12
34023025042,12
34023025045,12
34023125207,10
34023025036,12
34023050006,12
34023025061,12
34023025041,12
34023050004,12
34023050005,12
34023025008,12
34023025009,10
34023025011,12
34039065301,11
34039065405,12
34023050001,12
34023025004,12
34023025035,12
34023050003,12
34023077503,10
34023077502,10
34023077501,10
34023077504,10
34023077607,10
34023077601,10
34023095015,10
34023115014,12
34023115013,10
34023125513,11
34023025014,12
34023025013,12
34023050009,12
34023080202,10
34023080302,10
34023080301,10
34023080501,10
34023080502,10
34023080601,10
34023025019,12
34023025029,12
34023025025,12
34023025024,12
34023025052,12
34023025055,12
34023095007,12
34023095002,12
34023095003,10
34023095018,12
34023095023,12
34023025028,12
34023025059,12
34023025039,12
34023095004,10
34023095032,10
34023095027,10
34023095011,10
34023035010,12
34023035011,12
34023025049,12
34023025026,12
34023025060,12
34023025048,12
34023025056,12
34023020021,10
34023020006,10
34023020016,10
34023020028,10
34023020002,10
34023115008,10
34023115011,10
34023115012,10
34023115009,10
34023115002,12
34023095009,12
34023115001,12
34023020020,10
34023020022,10
34023020001,10
34023020025,10
34023020026,10
34023115007,12
34023120003,10
34023020040,10
34023020037,10
34023020030,10
34023020012,10
34023115003,12
34023020017,10
34023020007,10
34023020024,10
34023020008,10
34023060005,10
34023115006,10
34023115005,10
34023020033,12
34023020018,10
34023077604,10
34023077603,10
34023095001,10
34023095029,12
34023050012,12
34023050011,12
34023025030,11
34023025034,12
34023025062,12
34023050008,12
34023050010,12
34023110010,12
34023110011,12
34023025058,12
34023025076,12
34023025073,12
34023125412,12
34023125403,12
34023125414,12
34023025017,12
34023110002,12
34023110008,12
34023110013,11
34023110009,12
34023110012,12
34023025068,11
34039060305,11
34039060301,9
34039060302,11
34039060201,9
34023085408,12
34023125505,12
34023025002,11
34023025078,12
34023025069,12
34023025032,12
34023025054,11
34023025044,11
34023025040,12
34023025006,12
34023025007,12
34023025064,11
34023025015,12
34039060303,11
34023025043,11
34023025075,12
34023110001,11
34039060308,11
34023110005,12
34039060309,11
34039060205,11
34039060202,11
34023050002,12
34023050013,12
34023050007,12
34023025053,10
34023025046,12
34023025072,11
34025145003,10
34025145001,10
34025145005,10
34025145006,10
34025145007,10
34025003002,10
34025145002,10
34025003004,10
34023077203,10
34025003008,10
34025110001,10
34025003003,10
34025082014,10
34023077102,10
34023077104,10
34023077103,10
34023095008,10
34023100303,10
34023095025,10
34023100102,12
34023077302,10
34023095024,12
34023095013,10
34023077206,10
34023100201,10
34023095019,10
34023077303,10
34023095021,10
34023095020,10
34023095017,10
34023100301,10
34025082013,10
34023005015,12
34023005016,10
34023005018,10
34023005017,12
34023005011,10
34023125307,10
34023125108,12
34023125409,12
34023125111,12
34023125305,12
34039065601,11
34039065403,12
34039065504,11
34039065501,11
34039065404,11
34023125311,12
34023125306,12
34023005019,12
34023125308,12
34023080503,10
34023080613,12
34023125112,12
34023125103,12
34023125106,10
34023125115,10
34023125303,12
34023125210,10
34039065101,11
34023125101,12
34023125110,10
34023005004,10
34023005003,10
34023125503,12
34023125502,12
34023125501,12
34023005007,12
34023005008,10
34023125312,12
34023080603,10
34023080612,10
34023080605,12
34023080607,10
34023125202,10
34023080602,10
34023080401,10
34023080606,10
34023080610,10
34023080102,10
34023080608,10
34023125517,12
34023125313,12
34039065503,11
34039065502,11
34023005006,10
34023005010,12
34023005005,10
34023005013,10
34023005001,10
34023005012,12
34023005014,12
34039085013,3
34039085007,3
34039085009,3
34039085008,3
34039085006,3
34039085005,3
34039090201,3
34013060009,3
34039085004,3
34013060008,3
34013060011,3
34039015024,5
34039050001,5
34039050007,5
34039050008,3
34039050009,3
34039085003,3
34039085002,3
34039095024,5
34039085001,3
34013060015,3
34013060013,3
34013060004,3
34013060014,3
34013060003,3
34027020002,3
34039090202,3
34039090203,3
34039090103,3
34013055002,3
34013060012,3
34013110414,3
34013110402,3
34039095010,7
34039095009,5
34039095011,7
34013060001,3
34013060007,3
34027085011,3
34027085006,3
34039030003,7
34039030001,7
34039030004,7
34039015022,7
34039015017,7
34027085004,3
34027085002,1
34027085010,1
34027055007,1
34027055003,1
34013027W03,5
34013027E04,5
34013027E05,5
34027055002,1
34013027E02,5
34013027W05,5
34013027N03,3
34013027N04,3
34013027E01,3
34013027N02,3
34027055009,1
34027055008,1
34013050011,1
34013060006,3
34013060002,3
34013055007,5
34013030207,5
34039095013,9
34039095032,9
34039095002,9
34039095001,11
34039095026,11
34039095004,11
34013027S05,5
34013027S01,5
34013027W06,5
34013095010,5
34013095002,5
34013027S02,5
34013070W39,5
34013027W04,5
34013045N05,5
34013045N04,5
34013070W31,5
34013070W30,5
34013045N06,7
34013045N07,5
34013045N08,7
34013110107,3
34013110104,3
34013110201,3
34013110106,3
34013110204,3
34013050022,1
34013050026,1
34013050019,1
34013050015,1
34027085009,3
34027085005,3
34027085013,3
34027085001,3
34013095009,5
34013095006,3
34013030302,5
34013030309,5
34013030314,5
34013030312,5
34013070W41,5
34013030310,5
34013030311,5
34013030304,5
34013030306,5
34013070W24,5
34013030303,5
34013030305,5
34013030211,5
34039035301,12
34039035404,12
34039035203,12
34013070S45,12
34013070S46,12
34013070S38,12
34039015009,5
34039040005,7
34039040001,5
34039040006,7
34039085011,5
34039085010,3
34013037001,1
34013050004,1
34013050003,1
34013050025,1
34039015019,5
34039015016,5
34039015018,5
34013050012,1
34013050002,1
34013050001,1
34027085008,3
34027025004,3
34027085012,3
34027085007,1
34013090103,1
34027050001,1
34013090102,1
34013090106,1
34027145027,1
34027050003,1
34027020007,3
34027020005,3
34027020009,3
34013105009,1
34013105006,1
34013105004,1
34027020003,3
34013110415,1
34013110401,1
34013110403,1
34013100005,1
34027050004,1
34013110202,3
34013110203,3
34013110301,3
34013110303,3
34013065301,3
34013065302,3
34013065308,3
34013100010,3
34013065210,3
34013030212,5
34013030202,5
34013030201,5
34013030204,5
34013030203,5
34013030313,5
34013070W21,7
34013030412,7
34013030410,7
34013030210,5
34013030401,7
34013070W20,7
34013030405,7
34013030407,5
34013070S01,11
34013070C28,11
34039015029,9
34039015001,7
34013030109,5
34013030105,5
34013030111,5
34013030102,5
34013030110,5
34013030106,5
34013030504,7
34013030503,7
34013040003,5
34013040005,5
34013010302,5
34013030506,5
34013030508,5
34013030512,7
34013030509,7
34013095011,5
34013095003,3
34013095007,3
34013110101,3
34013030406,7
34013030409,7
34039090213,3
34039090205,3
34039090212,3
34039100203,5
34039085012,3
34013050018,3
34013050014,3
34013050008,1
34013050013,1
34013050021,1
34013050024,1
34013110405,3
34013110412,3
34013110413,1
34013050006,1
34013050007,1
34013050020,1
34013090104,1
34013090105,1
34013090101,1
34013035001,1
34013035002,1
34013110406,3
34013110407,1
34013110416,3
34013110109,3
34039090211,3
34039090210,3
34039090209,3
34039090204,3
34039090208,3
34039090112,3
34039100104,5
34039100106,5
34039080008,5
34039080007,5
34039050003,5
34039050004,5
34039100102,5
34039050005,3
34039090207,3
34039090206,3
34027020006,3
34027020008,3
34039090102,3
34039050006,5
34039055002,3
34039055001,3
34039055003,3
34027025010,3
34027025005,3
34027025006,3
34039055009,3
34039055006,3
34039090101,3
34039090105,3
34039055011,3
34027020001,3
34039090110,3
34039090109,3
34039090108,3
34039080005,5
34039080006,5
34039005007,3
34039080004,5
34039090111,3
34039100107,5
34039090106,3
34039090104,3
34039090107,3
34027055005,1
34027050008,1
34027145036,1
34013050016,1
34027050002,1
34027145035,1
34039095012,11
34039035103,12
34039035401,12
34039035201,12
34039020303,12
34039020306,12
34039020313,12
34039020304,12
34039075102,9
34039075101,11
34039040004,7
34039075502,7
34039040003,7
34013070S02,11
34013070S28,12
34013070S29,12
34039095023,7
34039035303,12
34039020206,10
34039020204,10
34039095021,11
34039095017,12
34039095034,11
34039020301,12
34039020302,12
34039095046,11
34039070204,11
34039070202,9
34039070203,11
34039070103,11
34013095012,5
34013070W38,5
34039095045,5
34039095020,5
34039070201,9
34039070301,9
34013055022,5
34013070W35,5
34013070W45,5
34013055010,5
34013070W34,5
34013095001,5
34013070W36,5
34039045401,11
34013055011,5
34013055013,7
34013055003,5
34013055004,5
34013055008,3
34013055001,5
34013055015,5
34013055020,5
34013055016,5
34013055012,5
34013055021,7
34013045W08,9
34013095004,5
34013095013,3
34039095043,5
34039095019,5
34039095029,5
34039095027,9
34039095005,7
34039095040,9
34039095018,11
34039095039,5
34039095014,9
34039095015,7
34039095022,7
34039075301,9
34039070302,9
34039035302,12
34039035402,12
34039035403,12
34013055019,5
34039095037,9
34039095050,7
34013045S01,7
34013045S05,9
34013045S02,9
34013045E01,7
34013045E02,7
34013045E03,7
34039015012,7
34039015030,7
34039095033,11
34039095047,7
34039095003,9
34039095035,9
34039035202,12
34039035102,11
34013070S44,12
34013070S42,11
34013045S03,11
34013045N03,7
34039035101,12
34013045S08,11
34039095006,7
34039095007,5
34039095038,5
34039095008,5
34039095044,5
34039075201,11
34039075202,11
34039095031,9
34013045W07,9
34013045W03,7
34013045W02,7
34013055014,5
34013045W04,5
34013045N01,5
34013045S07,11
34013045W09,9
34039020401,12
34039020505,12
34039020504,10
34039020506,12
34039040002,5
34039095048,5
34039020406,12
34039020405,12
34039002065,12
34039020312,12
34039002037,12
34039020203,12
34039020201,12
34039015003,7
34039015013,7
34039015021,7
34039015008,7
34039075402,7
34039070402,7
34039075302,9
34039095016,7
34013055009,5
34013055005,5
34039009541,5
34039095049,5
34013055017,3
34013055006,5
34013060010,3
34039020607,12
34039020606,12
34039045501,10
34039023811,12
34039020305,12
34039020402,12
34039002047,12
34039020511,12
34039002049,12
34039020410,12
34039020205,12
34039020202,12
34039002028,12
34039002211,10
34039020510,12
34039020209,12
34039020602,12
34039002064,12
34013045N09,7
34013045N10,7
34013070W26,5
34013070W27,5
34013070W25,7
34013070W29,5
34013070W22,7
34013070S22,11
34013070S21,11
34013070S23,12
34013070S20,11
34013070W23,7
34013070W32,5
34013070W33,5
34013070S30,12
34013070S39,12
34013070S36,12
34013070S35,12
34013070S24,11
34013070S41,12
34013045S11,9
34013045S10,11
34013045N02,5
34013045W06,7
34013045W01,9
34013070S19,11
34013070S17,12
34013070S15,12
34013070S16,11
34013070S18,11
34013070S04,11
34013070S12,11
34013070S11,11
34013070S10,12
34013045S09,9
34013045E08,7
34013070W48,11
34013070W19,9
34013070W49,9
34013070W15,11
34013070S40,12
34013070S34,12
34013070W40,5
34013030301,5
34013070W37,5
34013070W28,5
34013070S13,12
34013070S08,12
34013070S32,12
34013070S37,12
34013100002,1
34013065307,3
34013065102,3
34013025004,1
34013065203,3
34013100003,3
34013110503,3
34013110504,3
34013065304,3
34013110205,3
34013030101,5
34013027N05,3
34013110501,3
34013110505,3
34013110502,3
34013110408,1
34013110410,3
34013065202,3
34013065204,3
34013065205,3
34013065209,3
34013025005,1
34013065101,3
34013050023,1
34013075003,1
34013075004,1
34013110411,1
34013075001,3
34013105008,1
34013100007,1
34013100004,1
34013025009,1
34013015001,1
34013105002,1
34013105007,1
34013105001,1
34013015007,1
34013015002,1
34013025007,3
34013110404,1
34013025010,1
34013100001,3
34013025006,1
34013015005,1
34013015004,1
34013015006,1
34013015003,1
34013110409,1
34013105003,1
34013105005,1
34013065305,3
34013065404,3
34013065405,3
34013110302,3
34013040007,3
34013030103,5
34013010307,5
34013030513,5
34013030107,5
34025155009,10
34025085004,10
34025155006,10
34025250002,10
34025082010,10
34025082003,10
34025082012,10
34025105003,10
34025105001,10
34025155015,10
34025155026,10
34025155016,10
34025155021,10
34025155013,10
34025155033,10
34025155037,10
34025090010,8
34025090008,8
34017045201,9
34017040501,9
34017040506,9
34017040505,7
34017040405,7
34017030F27,11
34017030F26,11
34017030F29,11
34017030C10,11
34017030F06,11
34017051001,9
34017040602,9
34017060202,9
34017040502,9
34017045203,7
34017045204,7
34017045205,9
34017030C12,9
34017030C08,9
34017030C25,9
34017030B26,9
34003150001,7
34003185003,7
34003185002,7
34003150002,7
34003150003,11
34003310001,9
34017010002,11
34017020101,11
34017010001,11
34017035101,9
34013070C47,9
34013070N25,9
34013070N19,7
34003250006,11
34003250005,9
34003250008,11
34003115103,7
34013070N20,7
34017020102,9
34017050503,9
34017055104,9
34017050701,9
34017055103,11
34017055101,12
34017055102,11
34017055201,12
34017030F12,11
34017030F11,11
34017030F10,11
34017030F09,11
34017030F08,11
34017030B15,9
34017030D23,9
34017045103,7
34017030C28,9
34017035406,7
34017035309,7
34017035407,7
34017035404,7
34017035402,9
34017035305,7
34017035304,7
34003125009,9
34017050603,9
34017040701,9
34017050801,9
34017040605,9
34017050501,9
34017050502,9
34017035301,7
34003195002,7
34003195001,9
34003195004,7
34017035103,11
34017035104,9
34017035106,7
34017030A21,11
34017030A22,11
34017030A32,11
34017030F03,11
34017030A26,11
34017030F23,11
34017030A31,11
34017030E06,11
34017030E02,11
34017030F28,11
34017030E11,11
34017030E12,11
34017030E10,11
34017030E19,11
34003195005,7
34003195006,7
34017035403,9
34017030C29,9
34017030C02,9
34017030C14,9
34017030C23,9
34017030C24,9
34017030D24,9
34017030C01,9
34017030C31,9
34013070N10,7
34017035202,9
34017030A34,12
34017005308,12
34017030A05,11
34017030A06,11
34017030A02,11
34017050601,9
34017050602,9
34017050303,9
34017050304,11
34013070C46,9
34013070N21,7
34013070N22,7
34013070N23,9
34013070N18,7
34017055202,11
34017055203,11
34017050704,9
34017050703,9
34017050906,11
34017050901,11
34017045104,9
34017050402,9
34017050403,9
34017030A19,11
34017005212,12
34017030A18,11
34017030E23,12
34017030E22,12
34017030C15,11
34017030C04,9
34017030C16,11
34017030C03,9
34017030E20,12
34017030C17,11
34017030C19,9
34017030C30,9
34017035204,9
34017035107,9
34017035105,9
34017035205,9
34017035201,7
34017035307,7
34017045102,9
34017040705,9
34017040702,9
34017050401,9
34017050305,11
34017025102,12
34017025602,12
34017025202,12
34017025206,12
34013070E06,11
34017030D21,9
34017030D19,9
34017030D20,9
34017030C18,9
34017030D03,9
34017030D01,9
34017030D17,9
34017030D05,9
34003125004,7
34003125005,9
34003185001,7
34017025501,11
34017025505,11
34017025504,11
34017025503,11
34017025502,11
34017025201,11
34017025507,11
34017025203,11
34017005105,10
34017005116,12
34017005216,12
34003280003,5
34003280011,5
34003280002,5
34017045202,7
34017045101,9
34017045105,9
34017050301,9
34017050106,9
34017050103,9
34017050105,9
34017050302,9
34017045303,9
34017045304,7
34013070N12,7
34013070N15,7
34017035308,7
34013070N13,7
34013070N11,7
34013070N09,7
34003125002,9
34003125003,7
34017045301,9
34017045302,9
34013070N07,5
34013070N14,7
34013005106,5
34013005208,5
34013070N16,7
34017030C21,9
34017030C22,9
34017030C07,9
34003160001,7
34003280009,7
34013080201,5
34017035306,7
34003280007,7
34017050203,9
34017050202,9
34017025405,11
34017025106,11
34003030006,9
34003245003,7
34003030007,9
34017040704,9
34017040703,9
34017050201,9
34017050101,9
34017050104,9
34017055302,12
34017060102,12
34017050902,9
34017060201,9
34017050903,9
34017030D28,9
34017030D16,9
34017030D13,9
34017030D15,9
34017030D14,9
34017030D12,9
34017030D02,9
34017025403,11
34017025402,9
34017025406,11
34017025407,11
34017025404,11
34017030D07,11
34017025304,11
34017030D18,9
34003155004,7
34003155005,7
34003155006,7
34017030A08,11
34017030A10,11
34017030A07,11
34017030A14,11
34017030A11,11
34017030B02,11
34017030B03,9
34017030B04,9
34017030F14,11
34017030F13,11
34017005319,11
34017005314,11
34017005307,12
34017005312,12
34017005306,12
34017005305,11
34017005311,11
34017005301,12
34017005309,12
34017005211,12
34017005215,12
34017005209,11
34017005303,11
34017005213,12
34017005210,11
34017005214,12
34017005207,11
34017005203,12
34017005201,10
34017005204,12
34017005205,12
34017005206,11
34017030A13,11
34017030A15,11
34017030A16,11
34017030A12,11
34017030A17,11
34017005113,12
34017005202,12
34017005115,12
34017005104,12
34017005107,12
34017005114,12
34017005112,12
34017030F18,11
34017030B12,11
34017030F04,11
34017030F05,11
34017030F15,11
34017030F16,11
34017030B09,11
34017030B33,11
34017030B32,11
34017030B30,11
34017030B27,11
34013070E07,11
34013070E04,11
34017020203,11
34017030A30,11
34017030A04,11
34017030A03,11
34017030A01,11
34017030A23,11
34017030A20,11
34017030A24,11
34017005102,12
34017005103,12
34017005101,10
34017005108,10
34017005110,10
34017005111,12
34017005106,12
34013070E02,11
34013070E30,11
34017020201,11
34017020403,9
34017020301,11
34017020401,11
34017020302,11
34013070E16,11
34013070E21,11
34013070E14,11
34013070E15,11
34017020402,11
34017020303,11
34017020202,11
34013070E19,11
34013070E20,11
34013070C38,11
34017005302,12
34017005316,12
34017005317,11
34017005315,11
34017005318,11
34017005313,11
34017030F19,11
34017030F20,11
34017030F21,11
34017030B31,11
34017030B11,11
34017030B29,11
34017030B28,11
34017030B13,11
34017030B21,11
34017030B25,9
34017030B14,11
34017030F22,11
34017030B10,11
34017030B16,11
34017030F24,11
34017030F25,11
34017030A27,11
34017030A29,11
34017030F17,11
34017030A25,11
34017030A28,11
34017030C13,9
34017030F07,11
34017030B17,11
34017030B19,11
34017030B24,9
34017030B18,11
34017030B23,11
34017030B20,11
34017030B22,11
34017030B01,11
34017030B05,11
34003060003,7
34003060002,7
34003325004,7
34003325001,7
34003325002,7
34031035101,5
34031035102,5
34003325005,7
34003280006,7
34003280005,7
34003060004,7
34031035201,7
34031035402,5
34003280004,7
34003280012,5
34003280008,5
34003280010,5
34003160008,7
34003160009,7
34003025004,7
34003025003,7
34003025005,7
34003160006,7
34003160003,7
34031010307,3
34003345003,7
34003345005,7
34003345001,9
34031035103,5
34031035104,5
34031010402,3
34031010403,5
34031035404,5
34031035405,5
34031035407,5
34031035406,5
34031035403,5
34003105102,5
34003105203,7
34031035401,5
34031010506,3
34031010505,3
34031035301,7
34031035202,7
34031035203,5
34031035308,5
34031035310,7
34031035307,5
34031035309,7
34031035302,7
34031010108,7
34031010106,3
34013080104,5
34013080105,7
34013080106,5
34013080202,7
34013080203,7
34013080103,5
34013080205,7
34013080204,5
34031010109,5
34031010110,3
34003160011,7
34003160005,7
34003160014,7
34003160007,7
34003160013,7
34003160012,7
34003195007,7
34003195008,7
34013080305,5
34013080303,7
34013080304,5
34013080306,7
34013005207,5
34013005204,7
34013005203,5
34013005403,7
34013005402,7
34013005201,7
34013005405,5
34003345004,9
34003160002,7
34013005104,5
34013070N04,7
34013005202,7
34013080307,5
34013080102,5
34013070N06,5
34013005105,5
34013005306,5
34013005301,7
34013005302,7
34013005305,7
34013005406,7
34013005303,7
34017035303,7
34013005404,7
34003160015,7
34013080302,5
34013080301,5
34013005401,7
34003195003,7
34013005205,5
34017035302,7
34031010104,3
34031035304,5
34031035305,5
34031010504,3
34031010502,3
34031010201,3
34031010503,3
34031010303,3
34031010107,3
34031010105,3
34031035306,5
34031035207,5
34031035208,5
34031035209,3
34031010501,3
34031010302,3
34031010122,3
34031035204,5
34031035303,7
34031010103,3
34031010119,3
34031010101,3
34031010305,3
34003325006,7
34003155003,7
34003105303,7
34003155002,9
34003155007,7
34003345002,7
34003125001,9
34003155008,7
34017030E05,11
34017030E16,11
34017030E21,12
34017030E08,12
34017030E01,12
34017030E15,12
34017025306,11
34017025307,11
34017025604,11
34017025605,11
34017025603,11
34017025101,12
34017025606,11
34017025103,11
34017030E04,11
34017030E03,11
34017030E14,11
34017030E07,11
34017030E13,11
34017030E17,11
34017030E18,11
34017025601,11
34017025607,11
34017025401,11
34017025305,11
34017030D08,9
34017025506,11
34017050107,9
34017050102,9
34017025205,11
34017025204,11
34017030E09,11
34017030D29,9
34017030D06,9
34017030D09,9
34017030D10,9
34017030D11,9
34017030D04,9
34017025105,11
34017025104,11
34017025301,11
34017025302,11
34017025303,11
34003145001,9
34003145003,9
34003020005,9
34003225004,7
34003225003,9
34003245005,7
34003245001,7
34003030012,9
34003030010,11
34003065004,12
34003065001,12
34003030009,11
34003030014,11
34003030015,11
34003095003,11
34003065002,12
34003030013,9
34003095001,9
34003225010,9
34003250002,7
34003245002,7
34003145006,9
34003145004,9
34003145005,9
34003095007,9
34003145002,9
34003095005,11
34003225008,9
34003225007,9
34003095020,11
34003095016,11
34003095015,11
34003095002,9
34003030005,9
34003030008,9
34003030011,9
34003225005,9
34003225009,9
34003095018,9
34003095006,9
34003225002,9
34003225001,9
34003225006,9
34003095011,9
34003065003,12
34003095004,11
34003095017,11
34003095009,11
34003030003,9
34003030004,11
34017015006,12
34017015001,11
34017040102,12
34017040101,11
34017040103,11
34017060302,12
34017060303,12
34017060311,12
34017040503,9
34017040504,9
34003150004,7
34003150005,7
34003150006,11
34017040402,7
34017040401,7
34017040306,9
34003090002,7
34003090005,7
34003090004,9
34003090003,7
34003030002,11
34017040106,11
34003030001,11
34017040105,11
34017040203,9
34017040202,9
34017040201,9
34017040302,9
34017040104,11
34003090001,7
34003090006,9
34017050905,11
34017055204,11
34017055301,11
34017050904,11
34017040205,9
34017040206,9
34017040404,7
34017040301,9
34017040204,9
34017015005,9
34017015004,9
34017040601,9
34017040604,9
34017040603,9
34017050803,9
34017050802,9
34017050702,9
34017060101,9
34017060103,9
34017060104,11
34017060304,11
34017015002,9
34017015003,11
34017060306,11
34017060307,9
34017060309,9
34017060305,11
34017060106,12
34017060109,11
34017060301,11
34017060209,9
34017060207,9
34017060206,9
34017060308,9
34017060203,9
34017060204,9
34017060205,9
34017060105,9
34017040303,9
34017040304,9
34017040305,9
34017051002,9
34017060208,9
34017060108,11
34017060107,12
34017060310,12
34017040403,7
34003250003,7
34003250001,11
34003250007,9
34003020006,7
34003300002,9
34003020002,9
34003300003,11
34003300001,9
34003020004,7
34003020003,7
34003250004,11
34003095008,9
34003095013,11
34003095019,11
34003010001,11
34003130002,7
34003035005,7
34003265004,11
34003215003,11
34003200003,11
34003200001,11
34003200002,11
34003275001,11
34003340001,7
34003235003,9
34003235002,7
34031040402,5
34031040401,5
34031040409,5
34031015006,3
34031015004,3
34031015005,3
34031015001,3
34031040107,3
34031050003,3
34031050004,3
34031050002,3
34031020101,5
34031015003,3
34031030005,5
34031030006,3
34031030003,3
34031030001,5
34003085014,5
34003110006,5
34003110008,5
